Source Name	Characteristics[organism]	Characteristics[organism part]	Characteristics[age]	Characteristics[developmental stage]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[sex]	Characteristics[disease]	Characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[fraction identifier]
PXD024800-Sample-5	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 5	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F5.raw	1	5	TMT130	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	5
PXD024800-Sample-5	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 5	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F5.raw	1	5	TMT131	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	5
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT126	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT127	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT128	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT129	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT130	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-6	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 6	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F6.raw	1	6	TMT131	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	6
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT126	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT127	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT128	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT129	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT130	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-7	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 7	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F7.raw	1	7	TMT131	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	7
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT126	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT127	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT128	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT129	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT130	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-8	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 8	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F8.raw	1	8	TMT131	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	8
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT126	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT127	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT128	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT129	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT130	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-9	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 9	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F9.raw	1	9	TMT131	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	9
PXD024800-Sample-10	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 10	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F10.raw	1	10	TMT126	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	10
PXD024800-Sample-10	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 10	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F10.raw	1	10	TMT127	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	10
PXD024800-Sample-10	Homo sapiens	lung	not available	not available	not available	not available	not available	lung cancer	1	tissue	run 10	proteomic profiling by mass spectrometry	Animal_20190910_CF_HStmt_TS_px03_F10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2021/05/PXD024800/Animal_20190910_CF_HStmt_TS_px03_F10.raw	1	10	TMT128	NT=Q Exactive HF;AC=MS:1002523	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	NT=Acetyl;AC=UNIMOD:67;PP=Any N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;PP=STY;MT=Variable	NT=methylol;AC=UNIMOD:1875;PP=-CH2O;MT=Variable	NT=Dimethyl;AC=UNIMOD:330;PP=KR;MT=Variable	AC=MS:1001313;NT=Trypsin	NT=HCD;AC=PRIDE:0000590	25% NCE	4.5 ppm	20 ppm	10
