source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	characteristics[quality]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000129-Sample-4	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-5	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-6	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-7	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-8	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-9	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-10	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run16	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f16.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=A6t4OGt~kIeXqIvobP2oaWqXWuouob85idRK3V6K8YEA-Y7p50KiBe9Emu62PT5xSH6PB-p90stRvYoKwPtDxo75XDrfUn03xj58puQVfQCC~bBJR1RpPhg0fwLFKxa9U-yd2PdpVDebcfUdba~uxT-XGa~EA7qxNKFhFIVUXchW4Ju2lnZEUAoc-heyMc9-9BI9-rElVrSVL3t1tApT0~28NFP0ZOLFZNXi7siOJJhB3RwgLIwZPS0pmSnl-k1EvfyZnbtImc6SdBTN3IM5qP4K0iehwWZzm64Pfne2PCVz87Ozxl02968Nkc~3gg1RmGtkCuO0I2cOLpSyg~Gk6Q__	1	16	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-1	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-2	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-3	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-4	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-5	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-6	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-7	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P93	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000129-Sample-8	human + mouse	not available	not available	not available	not available	not available	Clear Cell Renal Cell Carcinoma	1	WHIM-P94	not available	Xenograft Tissue	run17	proteomic profiling by mass spectrometry	01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/10/25/01CPTAC_CompRef_W_JHU_20170929_LUMOS_f17.raw?Expires=1686115592&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=I4omIizfDuKnNuhRI1R-Istx1PPbwH2YD9-rFgbglErhtml8276AyTzb2mDhpU37SufTCNF4Yba3YJHn5erHVcoAvpjN3u~YxRuQ28VxEczpB0cgaoAv93N4lvw6-1mpcBm6Dp0leZHuRtnvyyKT4gYGM1dbLQW4TfS-kjiGjqCgYCUAUbVe2819CHPaoi8HLc4SlEucmL9kQKQVrJhXXLGSiiefh3Zin3QISi98oy4Sx9dpExaHusKoSnyTWjZ4AQ8V-rFN8hP3R9y1FKRqNcvytx6XlTVUwZKzwwF9Tysd~l-ijvyYQflpplcHyqkTVifaisRTBL7l5N2SNdn5Ow__	1	17	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	20 ppm	Clear Cell Renal Cell Carcinoma	normal	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=TMT6plex;MT=Variable;PP=N-term;AC=UNIMOD:737	NT=TMT6plex;MT=Variable;TA=S;AC=UNIMOD:737	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
